created_at,date,user_id,username,name,tweet,link,tweet_preproc,Label
1595242864000.0,2020-07-20 18:01:04,23343960,kompascom,Kompas.com,satpol pp kota depok melihat kebiasaan warga depok yang mulai mengabaikan masker seiring longgarnya psbb,https://twitter.com/kompascom/status/1285167839658164224,"['satpol', 'pp', 'kota', 'depok', 'lihat', 'biasa', 'warga', 'depok', 'yang', 'mulai', 'abai', 'masker', 'iring', 'longgar', 'psbb']",1
1595226153000.0,2020-07-20 13:22:33,23343960,kompascom,Kompas.com,konsumen saat ini cenderung belanja online terutama sejak diberlakukannya pembatasan sosial berskala besar psbb sudah diterapakan,https://twitter.com/kompascom/status/1285097747779956737,"['konsumen', 'saat', 'ini', 'cenderung', 'belanja', 'online', 'utama', 'sejak', 'laku', 'batas', 'sosial', 'skala', 'besar', 'psbb', 'sudah', 'apa']",1
1595194500000.0,2020-07-20 04:35:00,23343960,kompascom,Kompas.com,kami di dki jakarta gugus tugas memutuskan untuk kembali memperpanjang fase satu psbb transisi ini sampai dua pekan ke depan sebelum kita bisa beralih ke fase kedua ujar anies,https://twitter.com/kompascom/status/1284964983605022720,"['kami', 'di', 'dki', 'jakarta', 'gugus', 'tugas', 'putus', 'untuk', 'kembali', 'panjang', 'fase', 'satu', 'psbb', 'transisi', 'ini', 'sampai', 'dua', 'pekan', 'ke', 'depan', 'belum', 'kita', 'bisa', 'alih', 'ke', 'fase', 'dua', 'ujar', 'anies']",1
1595160212000.0,2020-07-19 19:03:32,23343960,kompascom,Kompas.com,anies memutuskan untuk kembali memperpanjang psbb transisi fase pertama selama dua pekan terhitung mulai jumat sampai juli,https://twitter.com/kompascom/status/1284821170026500096,"['anies', 'putus', 'untuk', 'kembali', 'panjang', 'psbb', 'transisi', 'fase', 'pertama', 'lama', 'dua', 'pekan', 'hitung', 'mulai', 'jumat', 'sampai', 'juli']",1
1595159793000.0,2020-07-19 18:56:33,23343960,kompascom,Kompas.com,pemprov dki jakarta berencana menambah jalur khusus sepeda karena tingginya tren pengguna sepeda pada masa psbb transisi,https://twitter.com/kompascom/status/1284819411405172738,"['pemprov', 'dki', 'jakarta', 'rencana', 'tambah', 'jalur', 'khusus', 'sepeda', 'karena', 'tinggi', 'tren', 'guna', 'sepeda', 'pada', 'masa', 'psbb', 'transisi']",1
1595158380000.0,2020-07-19 18:33:00,23343960,kompascom,Kompas.com,sejumlah kegiatan diizinkan beroperasi selama perpanjangan psbb transisi dengan syarat membatasi jumlah pengunjung hanya persen dari kapasitas normal,https://twitter.com/kompascom/status/1284813485256445952,"['jumlah', 'giat', 'izin', 'operasi', 'lama', 'panjang', 'psbb', 'transisi', 'dengan', 'syarat', 'batas', 'jumlah', 'unjung', 'hanya', 'persen', 'dari', 'kapasitas', 'normal']",1
1595140352000.0,2020-07-19 13:32:32,23343960,kompascom,Kompas.com,anies memutuskan untuk kembali memperpanjang psbb transisi fase pertama selama dua pekan terhitung mulai jumat sampai juli,https://twitter.com/kompascom/status/1284737872050810881,"['anies', 'putus', 'untuk', 'kembali', 'panjang', 'psbb', 'transisi', 'fase', 'pertama', 'lama', 'dua', 'pekan', 'hitung', 'mulai', 'jumat', 'sampai', 'juli']",1
1595083832000.0,2020-07-18 21:50:32,23343960,kompascom,Kompas.com,ridwan kamil menetapkan perpanjangan psbb bodebek hingga agustus,https://twitter.com/kompascom/status/1284500809753878534,"['ridwan', 'kamil', 'tetap', 'panjang', 'psbb', 'bodebek', 'hingga', 'agustus']",1
1595078643000.0,2020-07-18 20:24:03,23343960,kompascom,Kompas.com,setelah dua kali psbb diberlakukan pemerintah kota ambon akan kembali memberlakukan psbb transisi pada senin pekan depan,https://twitter.com/kompascom/status/1284479046475108357,"['telah', 'dua', 'kali', 'psbb', 'laku', 'perintah', 'kota', 'ambon', 'akan', 'kembali', 'laku', 'psbb', 'transisi', 'pada', 'senin', 'pekan', 'depan']",1
1594982194000.0,2020-07-17 17:36:34,23343960,kompascom,Kompas.com,psbb kabupaten bogor diperpanjang,https://twitter.com/kompascom/status/1284074507141971969,"['psbb', 'kabupaten', 'bogor', 'panjang']",1
1594981086000.0,2020-07-17 17:18:06,23343960,kompascom,Kompas.com,dalam penanganan pandemi virus corona covid pemerintah pun memutuskan untuk menerapkan pembatasan sosial berskala besar psbb,https://twitter.com/kompascom/status/1284069862923358208,"['dalam', 'tangan', 'pandemi', 'virus', 'corona', 'covid', 'perintah', 'pun', 'putus', 'untuk', 'terap', 'batas', 'sosial', 'skala', 'besar', 'psbb']",1
1594980240000.0,2020-07-17 17:04:00,23343960,kompascom,Kompas.com,menurut dia penyebab pelanggar masker melonjak saat psbb transisi karena masyarakat merasa sudah mulai jenuh untuk mengikuti protokol kesehatan covid,https://twitter.com/kompascom/status/1284066312415850498,"['turut', 'dia', 'sebab', 'langgar', 'masker', 'lonjak', 'saat', 'psbb', 'transisi', 'karena', 'masyarakat', 'rasa', 'sudah', 'mulai', 'jenuh', 'untuk', 'ikut', 'protokol', 'sehat', 'covid']",1
1594970462000.0,2020-07-17 14:21:02,23343960,kompascom,Kompas.com,maraknya pelanggaran lalu lintas selama psbb transisi membuat kepolisian mulai mengaktifkan lagi penindakan lewat tilang elektronik,https://twitter.com/kompascom/status/1284025302469931009,"['marak', 'langgar', 'lalu', 'lintas', 'lama', 'psbb', 'transisi', 'buat', 'polisi', 'mulai', 'aktif', 'lagi', 'tindak', 'lewat', 'tilang', 'elektronik']",1
1594952792000.0,2020-07-17 09:26:32,23343960,kompascom,Kompas.com,lonjakan kasus covid di dki jakarta terjadi beberapa kali selama masa transisi penerapan psbb akhirnya psbb transisi diperpanjang dua pekan,https://twitter.com/kompascom/status/1283951189713752065,"['lonjak', 'kasus', 'covid', 'di', 'dki', 'jakarta', 'jadi', 'beberapa', 'kali', 'lama', 'masa', 'transisi', 'terap', 'psbb', 'akhir', 'psbb', 'transisi', 'panjang', 'dua', 'pekan']",1
1594951412000.0,2020-07-17 09:03:32,23343960,kompascom,Kompas.com,capaian kepatuhan masyarakat terhadap protokol kesehatan selama masa psbb belum mencapai angka ideal yang ditargetkan yakni persen,https://twitter.com/kompascom/status/1283945398843793408,"['capai', 'patuh', 'masyarakat', 'hadap', 'protokol', 'sehat', 'lama', 'masa', 'psbb', 'belum', 'capai', 'angka', 'ideal', 'yang', 'target', 'yakni', 'persen']",1
1594949253000.0,2020-07-17 08:27:33,23343960,kompascom,Kompas.com,dengan kembali diperpanjangnya psbb transisi hal ini berimbas pada aturan ganjil genap di jakarta yang sudah absen sejak april,https://twitter.com/kompascom/status/1283936345216315393,"['dengan', 'kembali', 'panjang', 'psbb', 'transisi', 'hal', 'ini', 'imbas', 'pada', 'atur', 'ganjil', 'genap', 'di', 'jakarta', 'yang', 'sudah', 'absen', 'sejak', 'april']",1
1594938632000.0,2020-07-17 05:30:32,23343960,kompascom,Kompas.com,keputusan perpanjangan psbb transisi tersebut tidak akan banyak berpengaruh untuk pasar,https://twitter.com/kompascom/status/1283891795533783040,"['putus', 'panjang', 'psbb', 'transisi', 'sebut', 'tidak', 'akan', 'banyak', 'pengaruh', 'untuk', 'pasar']",1
1594908966000.0,2020-07-16 21:16:06,23343960,kompascom,Kompas.com,psbb kabupaten bogor telah berakhir,https://twitter.com/kompascom/status/1283767366745088001,"['psbb', 'kabupaten', 'bogor', 'telah', 'akhir']",1
1594908452000.0,2020-07-16 21:07:32,23343960,kompascom,Kompas.com,pengajuan perpanjangan psbb hingga dua pekan ke depan berdasarkan pertimbangan jumlah kasus covid yang terus bertambah,https://twitter.com/kompascom/status/1283765213724987392,"['aju', 'panjang', 'psbb', 'hingga', 'dua', 'pekan', 'ke', 'depan', 'dasar', 'timbang', 'jumlah', 'kasus', 'covid', 'yang', 'terus', 'tambah']",1
